length_ft,width_ft,length_norm,surface_code,lighted,area,size_category
4999.0,75.0,0.16663333333333333,16,1,374925.0,large
7201.0,100.0,0.24003333333333332,115,1,720100.0,large
5000.0,75.0,0.16666666666666666,115,1,375000.0,large
10926.0,150.0,0.3642,16,1,1638900.0,large
4500.0,100.0,0.15,16,0,450000.0,large
6595.0,150.0,0.21983333333333333,16,1,989250.0,large
4098.0,100.0,0.1366,16,1,409800.0,large
7602.0,150.0,0.2534,115,1,1140300.0,large
5148.0,100.0,0.1716,115,1,514800.0,large
7602.0,150.0,0.2534,16,1,1140300.0,large
6000.0,150.0,0.2,416,1,900000.0,large
4451.0,150.0,0.14836666666666667,16,1,667650.0,large
6549.0,150.0,0.2183,16,1,982350.0,large
4020.0,75.0,0.134,115,1,301500.0,large
4334.0,60.0,0.14446666666666666,16,1,260040.0,large
5000.0,75.0,0.16666666666666666,115,1,375000.0,large
3039.0,60.0,0.1013,16,0,182340.0,medium
5000.0,150.0,0.16666666666666666,16,1,750000.0,large
5514.0,100.0,0.1838,16,1,551400.0,large
5999.0,100.0,0.19996666666666665,115,1,599900.0,large
4501.0,75.0,0.15003333333333332,16,1,337575.0,large
5005.0,75.0,0.16683333333333333,16,1,375375.0,large
7257.0,150.0,0.2419,16,1,1088550.0,large
5950.0,150.0,0.19833333333333333,16,1,892500.0,large
9400.0,150.0,0.31333333333333335,16,1,1410000.0,large
6161.0,150.0,0.20536666666666667,16,1,924150.0,large
9600.0,150.0,0.32,115,1,1440000.0,large
4184.0,75.0,0.13946666666666666,16,1,313800.0,large
6100.0,100.0,0.20333333333333334,123,1,610000.0,large
3807.0,135.0,0.1269,329,0,513945.0,large
8498.0,150.0,0.28326666666666667,16,1,1274700.0,large
5013.0,75.0,0.1671,16,1,375975.0,large
2764.0,75.0,0.09213333333333333,16,1,207300.0,large
5000.0,100.0,0.16666666666666666,115,1,500000.0,large
3002.0,75.0,0.10006666666666666,16,0,225150.0,large
6370.0,75.0,0.21233333333333335,25,1,477750.0,large
4501.0,75.0,0.15003333333333332,115,1,337575.0,large
6451.0,100.0,0.21503333333333333,115,1,645100.0,large
5600.0,100.0,0.18666666666666668,16,1,560000.0,large
4506.0,100.0,0.1502,16,1,450600.0,large
3926.0,235.0,0.13086666666666666,329,0,922610.0,large
11201.0,300.0,0.3733666666666667,115,1,3360300.0,large
6523.0,148.0,0.21743333333333334,71,0,965404.0,large
10001.0,150.0,0.33336666666666664,16,1,1500150.0,large
12600.0,150.0,0.42,16,1,1890000.0,large
6000.0,100.0,0.2,16,1,600000.0,large
3250.0,130.0,0.10833333333333334,324,0,422500.0,large
4000.0,75.0,0.13333333333333333,16,1,300000.0,large
2200.0,100.0,0.07333333333333333,329,0,220000.0,large
4255.0,100.0,0.14183333333333334,16,1,425500.0,large
2060.0,75.0,0.06866666666666667,16,0,154500.0,medium
3007.0,60.0,0.10023333333333333,16,1,180420.0,medium
7017.0,150.0,0.2339,16,1,1052550.0,large
2998.0,70.0,0.09993333333333333,16,1,209860.0,large
7300.0,150.0,0.24333333333333335,16,1,1095000.0,large
9021.0,150.0,0.3007,16,1,1353150.0,large
7200.0,150.0,0.24,416,1,1080000.0,large
4001.0,150.0,0.13336666666666666,416,1,600150.0,large
2700.0,60.0,0.09,16,0,162000.0,medium
5015.0,100.0,0.16716666666666666,16,1,501500.0,large
4999.0,185.0,0.16663333333333333,115,1,924815.0,large
6509.0,150.0,0.21696666666666667,115,1,976350.0,large
4405.0,100.0,0.14683333333333334,416,1,440500.0,large
7003.0,100.0,0.23343333333333333,16,1,700300.0,large
4012.0,75.0,0.13373333333333334,16,1,300900.0,large
5505.0,100.0,0.1835,16,1,550500.0,large
5001.0,75.0,0.1667,16,1,375075.0,large
4841.0,120.0,0.16136666666666666,329,0,580920.0,large
5600.0,150.0,0.18666666666666668,16,1,840000.0,large
3626.0,100.0,0.12086666666666666,16,1,362600.0,large
3699.0,60.0,0.1233,16,1,221940.0,large
5205.0,100.0,0.1735,35,1,520500.0,large
5000.0,75.0,0.16666666666666666,16,1,375000.0,large
3108.0,75.0,0.1036,16,1,233100.0,large
5694.0,150.0,0.1898,16,1,854100.0,large
3241.0,100.0,0.10803333333333333,16,0,324100.0,large
3463.0,100.0,0.11543333333333333,16,1,346300.0,large
3260.0,100.0,0.10866666666666666,16,1,326000.0,large
3000.0,100.0,0.1,16,1,300000.0,large
4200.0,60.0,0.14,16,1,252000.0,large
4201.0,100.0,0.14003333333333334,16,1,420100.0,large
4222.0,150.0,0.14073333333333332,416,1,633300.0,large
5000.0,100.0,0.16666666666666666,36,0,500000.0,large
5000.0,100.0,0.16666666666666666,16,1,500000.0,large
3401.0,75.0,0.11336666666666667,25,1,255075.0,large
2231.0,196.0,0.07436666666666666,329,0,437276.0,large
5425.0,150.0,0.18083333333333335,16,1,813750.0,large
5255.0,150.0,0.17516666666666666,16,1,788250.0,large
6330.0,100.0,0.211,16,1,633000.0,large
5601.0,100.0,0.1867,16,1,560100.0,large
5214.0,100.0,0.1738,16,1,521400.0,large
5003.0,100.0,0.16676666666666667,16,1,500300.0,large
1088.0,120.0,0.03626666666666667,329,0,130560.0,medium
4501.0,75.0,0.15003333333333332,115,1,337575.0,large
6501.0,100.0,0.2167,16,1,650100.0,large
4401.0,75.0,0.1467,16,1,330075.0,large
2952.0,60.0,0.0984,16,1,177120.0,medium
5002.0,100.0,0.16673333333333334,16,1,500200.0,large
5507.0,100.0,0.18356666666666666,16,1,550700.0,large
4999.0,75.0,0.16663333333333333,16,1,374925.0,large
5001.0,100.0,0.1667,16,1,500100.0,large
5003.0,75.0,0.16676666666666667,16,1,375225.0,large
3400.0,75.0,0.11333333333333333,16,1,255000.0,large
5900.0,100.0,0.19666666666666666,16,1,590000.0,large
4000.0,50.0,0.13333333333333333,16,0,200000.0,large
4900.0,60.0,0.16333333333333333,16,1,294000.0,large
3811.0,65.0,0.12703333333333333,16,1,247715.0,large
2981.0,50.0,0.09936666666666667,16,0,149050.0,medium
5013.0,75.0,0.1671,16,1,375975.0,large
3701.0,60.0,0.12336666666666667,16,1,222060.0,large
3998.0,75.0,0.13326666666666667,16,1,299850.0,large
4000.0,75.0,0.13333333333333333,16,1,300000.0,large
3977.0,50.0,0.13256666666666667,16,1,198850.0,medium
1960.0,105.0,0.06533333333333333,329,0,205800.0,large
5097.0,75.0,0.1699,16,1,382275.0,large
3433.0,40.0,0.11443333333333333,16,1,137320.0,medium
3461.0,75.0,0.11536666666666667,16,0,259575.0,large
5001.0,100.0,0.1667,16,1,500100.0,large
5001.0,75.0,0.1667,16,1,375075.0,large
5201.0,75.0,0.17336666666666667,16,1,390075.0,large
2996.0,70.0,0.09986666666666667,16,0,209720.0,large
3000.0,60.0,0.1,16,0,180000.0,medium
3405.0,110.0,0.1135,329,1,374550.0,large
5013.0,75.0,0.1671,16,1,375975.0,large
4294.0,60.0,0.14313333333333333,16,1,257640.0,large
5905.0,75.0,0.19683333333333333,16,1,442875.0,large
3800.0,55.0,0.12666666666666668,16,1,209000.0,large
3579.0,60.0,0.1193,16,1,214740.0,large
2808.0,60.0,0.0936,16,1,168480.0,medium
1770.0,100.0,0.059,329,0,177000.0,medium
4505.0,75.0,0.15016666666666667,16,1,337875.0,large
3567.0,75.0,0.1189,16,1,267525.0,large
3500.0,65.0,0.11666666666666667,36,1,227500.0,large
3500.0,65.0,0.11666666666666667,16,1,227500.0,large
4400.0,100.0,0.14666666666666667,16,1,440000.0,large
4001.0,75.0,0.13336666666666666,115,1,300075.0,large
4400.0,75.0,0.14666666666666667,16,1,330000.0,large
3498.0,75.0,0.1166,16,1,262350.0,large
3500.0,75.0,0.11666666666666667,16,1,262500.0,large
4797.0,75.0,0.1599,16,1,359775.0,large
12000.0,150.0,0.4,115,1,1800000.0,large
12007.0,150.0,0.40023333333333333,416,1,1801050.0,large
11500.0,150.0,0.38333333333333336,127,1,1725000.0,large
9400.0,150.0,0.31333333333333335,115,1,1410000.0,large
11500.0,150.0,0.38333333333333336,115,1,1725000.0,large
10501.0,150.0,0.3500333333333333,115,1,1575150.0,large
5188.0,150.0,0.17293333333333333,16,1,778200.0,large
9826.0,150.0,0.32753333333333334,416,1,1473900.0,large
3973.0,75.0,0.13243333333333332,16,1,297975.0,large
9000.0,150.0,0.3,115,1,1350000.0,large
9402.0,150.0,0.3134,115,1,1410300.0,large
10000.0,150.0,0.3333333333333333,16,1,1500000.0,large
12001.0,150.0,0.40003333333333335,115,1,1800150.0,large
10000.0,150.0,0.3333333333333333,115,1,1500000.0,large
10000.0,4000.0,0.3333333333333333,551,0,40000000.0,large
6199.0,75.0,0.20663333333333334,115,1,464925.0,large
5002.0,75.0,0.16673333333333334,115,1,375150.0,large
2729.0,280.0,0.09096666666666667,329,0,764120.0,large
2751.0,150.0,0.0917,329,0,412650.0,large
5500.0,75.0,0.18333333333333332,115,1,412500.0,large
10302.0,150.0,0.3434,115,1,1545300.0,large
7302.0,150.0,0.2434,115,1,1095300.0,large
6301.0,150.0,0.21003333333333332,115,1,945150.0,large
9002.0,150.0,0.30006666666666665,16,1,1350300.0,large
3964.0,75.0,0.13213333333333332,16,1,297300.0,large
3172.0,50.0,0.10573333333333333,16,1,158600.0,medium
5502.0,100.0,0.1834,16,1,550200.0,large
4500.0,75.0,0.15,115,0,337500.0,large
4500.0,75.0,0.15,115,0,337500.0,large
7004.0,150.0,0.23346666666666666,115,1,1050600.0,large
3402.0,60.0,0.1134,16,1,204120.0,large
5501.0,100.0,0.18336666666666668,16,1,550100.0,large
3003.0,50.0,0.1001,16,0,150150.0,medium
5000.0,75.0,0.16666666666666666,16,1,375000.0,large
4000.0,60.0,0.13333333333333333,16,1,240000.0,large
5003.0,150.0,0.16676666666666667,16,1,750450.0,large
4602.0,75.0,0.1534,16,1,345150.0,large
8501.0,150.0,0.28336666666666666,16,1,1275150.0,large
6827.0,150.0,0.22756666666666667,16,1,1024050.0,large
6725.0,150.0,0.22416666666666665,16,0,1008750.0,large
6725.0,75.0,0.22416666666666665,16,1,504375.0,large
3395.0,75.0,0.11316666666666667,16,1,254625.0,large
4002.0,75.0,0.1334,16,1,300150.0,large
5500.0,100.0,0.18333333333333332,115,1,550000.0,large
5020.0,75.0,0.16733333333333333,16,1,376500.0,large
4050.0,150.0,0.135,16,0,607500.0,large
4271.0,100.0,0.14236666666666667,16,1,427100.0,large
2799.0,75.0,0.0933,16,0,209925.0,large
4001.0,75.0,0.13336666666666666,16,1,300075.0,large
5000.0,75.0,0.16666666666666666,16,1,375000.0,large
6000.0,75.0,0.2,16,1,450000.0,large
5981.0,100.0,0.19936666666666666,16,1,598100.0,large
4398.0,75.0,0.1466,16,1,329850.0,large
4200.0,75.0,0.14,115,1,315000.0,large
5500.0,100.0,0.18333333333333332,115,1,550000.0,large
5495.0,100.0,0.18316666666666667,16,1,549500.0,large
7012.0,150.0,0.23373333333333332,16,1,1051800.0,large
7275.0,150.0,0.2425,16,1,1091250.0,large
4602.0,150.0,0.1534,16,1,690300.0,large
8016.0,150.0,0.2672,115,1,1202400.0,large
7754.0,150.0,0.2584666666666667,16,1,1163100.0,large
10701.0,150.0,0.3567,115,1,1605150.0,large
9000.0,150.0,0.3,115,1,1350000.0,large
2756.0,280.0,0.09186666666666667,324,0,771680.0,large
5022.0,100.0,0.1674,115,1,502200.0,large
5001.0,150.0,0.1667,16,0,750150.0,large
5000.0,100.0,0.16666666666666666,16,1,500000.0,large
4550.0,150.0,0.15166666666666667,16,1,682500.0,large
5000.0,75.0,0.16666666666666666,16,1,375000.0,large
6502.0,150.0,0.21673333333333333,16,1,975300.0,large
3810.0,75.0,0.127,16,1,285750.0,large
11200.0,150.0,0.37333333333333335,115,1,1680000.0,large
10000.0,150.0,0.3333333333333333,115,1,1500000.0,large
7278.0,150.0,0.2426,16,1,1091700.0,large
5000.0,75.0,0.16666666666666666,16,1,375000.0,large
3998.0,75.0,0.13326666666666667,16,1,299850.0,large
3514.0,100.0,0.11713333333333334,16,1,351400.0,large
5003.0,100.0,0.16676666666666667,16,1,500300.0,large
2999.0,75.0,0.09996666666666666,16,0,224925.0,large
7400.0,150.0,0.24666666666666667,16,1,1110000.0,large
9002.0,150.0,0.30006666666666665,416,1,1350300.0,large
5476.0,100.0,0.18253333333333333,16,0,547600.0,large
3938.0,150.0,0.13126666666666667,16,1,590700.0,large
6655.0,150.0,0.22183333333333333,16,1,998250.0,large
7499.0,150.0,0.24996666666666667,16,1,1124850.0,large
7100.0,150.0,0.23666666666666666,16,1,1065000.0,large
6068.0,150.0,0.20226666666666668,16,0,910200.0,large
5000.0,75.0,0.16666666666666666,16,1,375000.0,large
5002.0,100.0,0.16673333333333334,115,1,500200.0,large
4200.0,75.0,0.14,115,1,315000.0,large
5700.0,100.0,0.19,16,1,570000.0,large
4501.0,75.0,0.15003333333333332,16,1,337575.0,large
5308.0,100.0,0.17693333333333333,16,1,530800.0,large
6825.0,150.0,0.2275,16,1,1023750.0,large
4273.0,150.0,0.14243333333333333,16,1,640950.0,large
1370.0,100.0,0.04566666666666667,324,0,137000.0,medium
6005.0,100.0,0.20016666666666666,115,1,600500.0,large
5201.0,100.0,0.17336666666666667,16,1,520100.0,large
3601.0,75.0,0.12003333333333334,16,1,270075.0,large
3000.0,50.0,0.1,115,1,150000.0,medium
5001.0,100.0,0.1667,16,1,500100.0,large
6001.0,100.0,0.20003333333333334,16,1,600100.0,large
11498.0,150.0,0.38326666666666664,16,1,1724700.0,large
7006.0,150.0,0.23353333333333334,16,1,1050900.0,large
5034.0,150.0,0.1678,16,1,755100.0,large
3175.0,75.0,0.10583333333333333,16,0,238125.0,large
5186.0,150.0,0.17286666666666667,16,1,777900.0,large
2501.0,50.0,0.08336666666666667,36,0,125050.0,medium
5001.0,100.0,0.1667,16,1,500100.0,large
5500.0,100.0,0.18333333333333332,16,1,550000.0,large
3640.0,50.0,0.12133333333333333,16,1,182000.0,medium
2072.0,50.0,0.06906666666666667,324,0,103600.0,medium
6977.0,150.0,0.23256666666666667,16,1,1046550.0,large
2018.0,50.0,0.06726666666666667,329,0,100900.0,medium
5199.0,75.0,0.1733,115,1,389925.0,large
10201.0,150.0,0.34003333333333335,416,1,1530150.0,large
9300.0,150.0,0.31,115,1,1395000.0,large
10401.0,150.0,0.3467,115,1,1560150.0,large
6502.0,100.0,0.21673333333333333,16,1,650200.0,large
4401.0,75.0,0.1467,16,1,330075.0,large
1940.0,60.0,0.06466666666666666,16,1,116400.0,medium
3397.0,75.0,0.11323333333333334,16,1,254775.0,large
3953.0,75.0,0.13176666666666667,16,1,296475.0,large
5500.0,100.0,0.18333333333333332,34,0,550000.0,large
5132.0,100.0,0.17106666666666667,16,1,513200.0,large
7339.0,150.0,0.24463333333333334,16,1,1100850.0,large
6275.0,75.0,0.20916666666666667,16,1,470625.0,large
4150.0,75.0,0.13833333333333334,16,1,311250.0,large
7100.0,75.0,0.23666666666666666,16,1,532500.0,large
2803.0,75.0,0.09343333333333333,16,1,210225.0,large
4200.0,75.0,0.14,16,1,315000.0,large
6300.0,150.0,0.21,16,1,945000.0,large
8500.0,150.0,0.2833333333333333,16,1,1275000.0,large
8500.0,150.0,0.2833333333333333,16,1,1275000.0,large
5500.0,70.0,0.18333333333333332,16,1,385000.0,large
4000.0,75.0,0.13333333333333333,16,1,300000.0,large
10000.0,150.0,0.3333333333333333,115,1,1500000.0,large
7701.0,150.0,0.2567,115,1,1155150.0,large
6200.0,150.0,0.20666666666666667,16,1,930000.0,large
4099.0,150.0,0.13663333333333333,16,1,614850.0,large
2255.0,130.0,0.07516666666666667,329,0,293150.0,large
5004.0,75.0,0.1668,16,1,375300.0,large
4002.0,60.0,0.1334,16,1,240120.0,large
4300.0,75.0,0.14333333333333334,16,1,322500.0,large
3401.0,75.0,0.11336666666666667,115,1,255075.0,large
6000.0,100.0,0.2,16,1,600000.0,large
5002.0,75.0,0.16673333333333334,36,1,375150.0,large
5500.0,100.0,0.18333333333333332,36,0,550000.0,large
12079.0,200.0,0.40263333333333334,416,1,2415800.0,large
8400.0,200.0,0.28,16,1,1680000.0,large
10000.0,200.0,0.3333333333333333,416,1,2000000.0,large
14511.0,200.0,0.4837,416,1,2902200.0,large
5004.0,100.0,0.1668,16,1,500400.0,large
4299.0,75.0,0.1433,16,1,322425.0,large
3204.0,60.0,0.1068,16,1,192240.0,medium
5300.0,100.0,0.17666666666666667,16,1,530000.0,large
4499.0,100.0,0.14996666666666666,16,1,449900.0,large
6962.0,100.0,0.23206666666666667,16,1,696200.0,large
3596.0,75.0,0.11986666666666666,16,1,269700.0,large
4300.0,75.0,0.14333333333333334,16,1,322500.0,large
4400.0,75.0,0.14666666666666667,16,1,330000.0,large
3604.0,75.0,0.12013333333333333,16,1,270300.0,large
6501.0,150.0,0.2167,16,1,975150.0,large
6502.0,100.0,0.21673333333333333,16,1,650200.0,large
3152.0,80.0,0.10506666666666667,324,0,252160.0,large
4794.0,75.0,0.1598,16,1,359550.0,large
5750.0,75.0,0.19166666666666668,16,1,431250.0,large
6502.0,100.0,0.21673333333333333,16,1,650200.0,large
5500.0,100.0,0.18333333333333332,16,1,550000.0,large
2552.0,150.0,0.08506666666666667,329,0,382800.0,large
2821.0,100.0,0.09403333333333333,16,1,282100.0,large
7402.0,100.0,0.24673333333333333,16,1,740200.0,large
1500.0,100.0,0.05,25,1,150000.0,medium
1300.0,100.0,0.043333333333333335,25,0,130000.0,medium
5006.0,75.0,0.16686666666666666,16,1,375450.0,large
4387.0,100.0,0.14623333333333333,16,1,438700.0,large
3700.0,100.0,0.12333333333333334,16,0,370000.0,large
7004.0,150.0,0.23346666666666666,16,1,1050600.0,large
4006.0,75.0,0.13353333333333334,16,1,300450.0,large
6701.0,150.0,0.22336666666666666,16,1,1005150.0,large
7302.0,150.0,0.2434,115,1,1095300.0,large
5004.0,75.0,0.1668,16,1,375300.0,large
3899.0,75.0,0.12996666666666667,16,1,292425.0,large
7000.0,100.0,0.23333333333333334,16,1,700000.0,large
4001.0,60.0,0.13336666666666666,16,1,240060.0,large
6001.0,100.0,0.20003333333333334,16,1,600100.0,large
6500.0,100.0,0.21666666666666667,16,1,650000.0,large
3998.0,60.0,0.13326666666666667,16,1,239880.0,large
5351.0,100.0,0.17836666666666667,16,1,535100.0,large
4000.0,100.0,0.13333333333333333,16,1,400000.0,large
3999.0,75.0,0.1333,16,1,299925.0,large
5501.0,100.0,0.18336666666666668,16,1,550100.0,large
4125.0,150.0,0.1375,16,0,618750.0,large
3787.0,75.0,0.12623333333333334,16,0,284025.0,large
5000.0,100.0,0.16666666666666666,16,1,500000.0,large
5500.0,100.0,0.18333333333333332,16,1,550000.0,large
4481.0,150.0,0.14936666666666668,329,0,672150.0,large
5900.0,100.0,0.19666666666666666,115,1,590000.0,large
4313.0,150.0,0.14376666666666665,115,1,646950.0,large
5350.0,100.0,0.17833333333333334,115,1,535000.0,large
5000.0,100.0,0.16666666666666666,16,1,500000.0,large
6483.0,100.0,0.2161,115,1,648300.0,large
4000.0,60.0,0.13333333333333333,16,1,240000.0,large
3016.0,60.0,0.10053333333333334,16,1,180960.0,medium
3205.0,60.0,0.10683333333333334,16,1,192300.0,medium
3000.0,23.0,0.1,16,0,69000.0,medium
3300.0,50.0,0.11,115,1,165000.0,medium
3246.0,60.0,0.1082,16,1,194760.0,medium
5499.0,100.0,0.1833,16,1,549900.0,large
5051.0,100.0,0.16836666666666666,16,1,505100.0,large
5010.0,78.0,0.167,16,1,390780.0,large
3200.0,30.0,0.10666666666666667,16,1,96000.0,medium
2998.0,60.0,0.09993333333333333,16,1,179880.0,medium
3406.0,60.0,0.11353333333333333,115,1,204360.0,large
2000.0,130.0,0.06666666666666667,324,0,260000.0,large
4050.0,60.0,0.135,16,1,243000.0,large
3564.0,48.0,0.1188,16,1,171072.0,medium
2340.0,75.0,0.078,324,0,175500.0,medium
2270.0,90.0,0.07566666666666666,329,0,204300.0,large
1690.0,80.0,0.05633333333333333,329,0,135200.0,medium
3200.0,42.0,0.10666666666666667,16,1,134400.0,medium
3515.0,50.0,0.11716666666666667,16,1,175750.0,medium
3600.0,75.0,0.12,115,1,270000.0,large
3125.0,300.0,0.10416666666666667,329,0,937500.0,large
3135.0,300.0,0.1045,329,1,940500.0,large
3000.0,48.0,0.1,16,1,144000.0,medium
2340.0,120.0,0.078,329,0,280800.0,large
1658.0,90.0,0.055266666666666665,329,0,149220.0,medium
4200.0,75.0,0.14,115,1,315000.0,large
4002.0,75.0,0.1334,16,1,300150.0,large
3300.0,60.0,0.11,115,1,198000.0,medium
4206.0,60.0,0.1402,16,1,252360.0,large
2907.0,80.0,0.0969,329,0,232560.0,large
3000.0,35.0,0.1,16,0,105000.0,medium
4205.0,75.0,0.14016666666666666,416,1,315375.0,large
3398.0,60.0,0.11326666666666667,16,1,203880.0,large
1940.0,60.0,0.06466666666666666,329,0,116400.0,medium
4400.0,75.0,0.14666666666666667,16,1,330000.0,large
3601.0,50.0,0.12003333333333334,16,1,180050.0,medium
3208.0,40.0,0.10693333333333334,16,1,128320.0,medium
1440.0,70.0,0.048,329,0,100800.0,medium
5501.0,100.0,0.18336666666666668,115,1,550100.0,large
1170.0,50.0,0.039,16,0,58500.0,medium
4150.0,75.0,0.13833333333333334,16,1,311250.0,large
3200.0,50.0,0.10666666666666667,16,1,160000.0,medium
4000.0,1000.0,0.13333333333333333,551,0,4000000.0,large
5000.0,300.0,0.16666666666666666,551,0,1500000.0,large
5000.0,500.0,0.16666666666666666,551,0,2500000.0,large
4479.0,100.0,0.1493,16,1,447900.0,large
10000.0,1000.0,0.3333333333333333,551,0,10000000.0,large
4391.0,100.0,0.14636666666666667,16,1,439100.0,large
6200.0,75.0,0.20666666666666667,16,1,465000.0,large
1200.0,40.0,0.04,338,0,48000.0,small
3600.0,50.0,0.12,16,1,180000.0,medium
6000.0,150.0,0.2,115,0,900000.0,large
3500.0,50.0,0.11666666666666667,16,0,175000.0,medium
3065.0,70.0,0.10216666666666667,16,1,214550.0,large
5011.0,75.0,0.16703333333333334,16,1,375825.0,large
3260.0,65.0,0.10866666666666666,16,0,211900.0,large
1570.0,60.0,0.052333333333333336,16,0,94200.0,medium
3283.0,60.0,0.10943333333333333,16,1,196980.0,medium
3380.0,60.0,0.11266666666666666,16,1,202800.0,large
4363.0,60.0,0.14543333333333333,16,1,261780.0,large
5712.0,100.0,0.1904,16,0,571200.0,large
3910.0,50.0,0.13033333333333333,16,1,195500.0,medium
3004.0,75.0,0.10013333333333334,16,1,225300.0,large
3000.0,75.0,0.1,34,1,225000.0,large
2200.0,120.0,0.07333333333333333,329,0,264000.0,large
3509.0,75.0,0.11696666666666666,16,1,263175.0,large
5850.0,75.0,0.195,16,1,438750.0,large
5003.0,100.0,0.16676666666666667,16,1,500300.0,large
3807.0,75.0,0.1269,16,1,285525.0,large
3715.0,35.0,0.12383333333333334,16,0,130025.0,medium
4000.0,75.0,0.13333333333333333,16,1,300000.0,large
3260.0,50.0,0.10866666666666666,16,0,163000.0,medium
4200.0,50.0,0.14,16,0,210000.0,large
5100.0,50.0,0.17,16,0,255000.0,large
4500.0,150.0,0.15,16,0,675000.0,large
4540.0,150.0,0.15133333333333332,16,0,681000.0,large
4499.0,75.0,0.14996666666666666,16,1,337425.0,large
4600.0,50.0,0.15333333333333332,16,0,230000.0,large
6027.0,60.0,0.2009,16,1,361620.0,large
5910.0,60.0,0.197,16,1,354600.0,large
3000.0,60.0,0.1,16,0,180000.0,medium
4000.0,50.0,0.13333333333333333,16,0,200000.0,large
2999.0,75.0,0.09996666666666666,16,1,224925.0,large
3940.0,60.0,0.13133333333333333,16,0,236400.0,large
4890.0,36.0,0.163,16,0,176040.0,medium
4890.0,36.0,0.163,16,0,176040.0,medium
5001.0,60.0,0.1667,16,1,300060.0,large
6304.0,100.0,0.21013333333333334,115,1,630400.0,large
4225.0,100.0,0.14083333333333334,16,1,422500.0,large
6600.0,150.0,0.22,16,1,990000.0,large
5000.0,150.0,0.16666666666666666,16,1,750000.0,large
8500.0,150.0,0.2833333333333333,16,1,1275000.0,large
6000.0,120.0,0.2,16,1,720000.0,large
5003.0,120.0,0.16676666666666667,416,1,600360.0,large
3601.0,75.0,0.12003333333333334,16,1,270075.0,large
8506.0,150.0,0.28353333333333336,16,1,1275900.0,large
8503.0,150.0,0.2834333333333333,16,1,1275450.0,large
6301.0,100.0,0.21003333333333332,16,1,630100.0,large
9770.0,150.0,0.32566666666666666,115,1,1465500.0,large
9769.0,150.0,0.32563333333333333,16,1,1465350.0,large
14835.0,150.0,0.4945,16,1,2225250.0,large
10526.0,150.0,0.35086666666666666,16,1,1578900.0,large
8599.0,150.0,0.28663333333333335,115,1,1289850.0,large
8926.0,150.0,0.2975333333333333,115,1,1338900.0,large
10885.0,150.0,0.36283333333333334,115,1,1632750.0,large
12923.0,150.0,0.4307666666666667,115,1,1938450.0,large
11095.0,200.0,0.36983333333333335,115,1,2219000.0,large
8003.0,150.0,0.26676666666666665,115,1,1200450.0,large
2891.0,74.0,0.09636666666666667,16,0,213934.0,large
11500.0,150.0,0.38333333333333336,115,1,1725000.0,large
8222.0,150.0,0.2740666666666667,16,1,1233300.0,large
3596.0,75.0,0.11986666666666666,16,1,269700.0,large
8001.0,150.0,0.2667,115,1,1200150.0,large
4436.0,100.0,0.14786666666666667,16,1,443600.0,large
5000.0,75.0,0.16666666666666666,126,0,375000.0,large
7105.0,100.0,0.23683333333333334,16,1,710500.0,large
2300.0,50.0,0.07666666666666666,16,0,115000.0,medium
5000.0,75.0,0.16666666666666666,16,1,375000.0,large
3000.0,50.0,0.1,16,1,150000.0,medium
4974.0,150.0,0.1658,16,0,746100.0,large
5505.0,150.0,0.1835,16,1,825750.0,large
5007.0,75.0,0.1669,16,0,375525.0,large
7000.0,100.0,0.23333333333333334,16,1,700000.0,large
3406.0,60.0,0.11353333333333333,16,1,204360.0,large
2070.0,120.0,0.069,329,0,248400.0,large
4201.0,75.0,0.14003333333333334,16,1,315075.0,large
5200.0,100.0,0.17333333333333334,16,1,520000.0,large
6500.0,150.0,0.21666666666666667,115,1,975000.0,large
5890.0,100.0,0.19633333333333333,16,1,589000.0,large
11902.0,150.0,0.3967333333333333,16,1,1785300.0,large
12103.0,200.0,0.4034333333333333,416,1,2420600.0,large
3244.0,60.0,0.10813333333333333,16,0,194640.0,medium
4000.0,75.0,0.13333333333333333,16,1,300000.0,large
8003.0,150.0,0.26676666666666665,16,1,1200450.0,large
4140.0,100.0,0.138,16,1,414000.0,large
3503.0,75.0,0.11676666666666667,36,0,262725.0,large
5003.0,75.0,0.16676666666666667,36,0,375225.0,large
5496.0,100.0,0.1832,16,1,549600.0,large
5200.0,100.0,0.17333333333333334,16,1,520000.0,large
4957.0,100.0,0.16523333333333334,16,1,495700.0,large
6300.0,100.0,0.21,16,1,630000.0,large
4501.0,75.0,0.15003333333333332,16,1,337575.0,large
1900.0,60.0,0.06333333333333334,329,0,114000.0,medium
5001.0,100.0,0.1667,16,1,500100.0,large
2750.0,75.0,0.09166666666666666,16,1,206250.0,large
7004.0,150.0,0.23346666666666666,16,1,1050600.0,large
4000.0,75.0,0.13333333333333333,141,1,300000.0,large
10002.0,150.0,0.3334,115,1,1500300.0,large
5400.0,100.0,0.18,16,1,540000.0,large
4311.0,100.0,0.1437,16,1,431100.0,large
4098.0,75.0,0.1366,16,1,307350.0,large
8000.0,150.0,0.26666666666666666,16,1,1200000.0,large
5403.0,150.0,0.1801,16,0,810450.0,large
7002.0,150.0,0.2334,16,1,1050300.0,large
7002.0,150.0,0.2334,16,1,1050300.0,large
60.0,60.0,0.002,16,0,3600.0,small
6192.0,150.0,0.2064,16,1,928800.0,large
3918.0,100.0,0.1306,16,1,391800.0,large
